Date,0050.TW,006208.TW,0056.TW,00878.TW,00919.TW,2330.TW
2017/7/11,80.69999695,48.33000183,25.59000015,,,208
2017/7/12,81.5,47.84999847,25.79999924,,,211
2017/7/13,81.94999695,48.20000076,25.96999931,,,212
2017/7/14,82,48.25,26,,,213
2017/7/17,82.5,48.65999985,26.04999924,,,215
2017/7/18,82.19999695,48.36000061,26.11000061,,,213
2017/7/19,82.34999847,48.70000076,26.12999916,,,212.5
2017/7/20,82.84999847,48.97000122,26.29999924,,,215
2017/7/21,82.59999847,49.04999924,26.20000076,,,214
2017/7/24,81.94999695,48.5,26,,,213.5
2017/7/25,82.30000305,48.90000153,26.03000069,,,214
2017/7/26,82.55000305,48.88000107,26.15999985,,,215
2017/7/27,82.19999695,48.09999847,26.14999962,,,213.5
2017/7/28,82.40000153,47.81999969,26.20000076,,,213
2017/7/31,81.44999695,47.52999878,26.19000053,,,211.5
2017/8/1,82.15000153,47.79000092,26.09000015,,,212.5
2017/8/2,82,48.20000076,26.21999931,,,214
2017/8/3,81.84999847,48.20000076,26.29000092,,,213
2017/8/4,82.15000153,48.15000153,26.22999954,,,213.5
2017/8/7,82.44999695,48.09999847,26.30999947,,,213.5
2017/8/8,83.05000305,52,26.34000015,,,217.5
2017/8/9,82.55000305,48.70000076,26.36000061,,,215
2017/8/10,82.34999847,48,26.26000023,,,215.5
2017/8/11,80.84999847,47.90000153,25.75,,,211
2017/8/14,81.44999695,47.70999908,25.86000061,,,213.5
2017/8/15,81.30000305,47.61000061,25.52000046,,,213
2017/8/16,81.15000153,47.72999954,25.70000076,,,214.5
2017/8/17,81.25,47.90000153,25.69000053,,,213.5
2017/8/18,81,47.59000015,25.79000092,,,212
2017/8/21,81.05000305,47.59999847,25.78000069,,,212.5
2017/8/22,81.44999695,47.72999954,25.67000008,,,213.5
2017/8/23,82,47.90000153,25.79999924,,,215.5
2017/8/24,81.84999847,48,25.89999962,,,216
2017/8/25,82.65000153,48.54999924,25.95999908,,,217.5
2017/8/28,82.69999695,48.5,25.95999908,,,215
2017/8/29,82.25,48.65000153,25.97999954,,,216
2017/8/30,82.65000153,48.72000122,25.86000061,,,216
2017/8/31,83.15000153,48.72000122,25.98999977,,,217.5
2017/9/1,82.94999695,49.5,26.10000038,,,215
2017/9/4,82.90000153,49.5,26.25,,,216.5
2017/9/5,82.90000153,48.81999969,26.21999931,,,218
2017/9/6,82.69999695,48.66999817,26.29000092,,,216.5
2017/9/7,82.80000305,48.75999832,26.23999977,,,218
2017/9/8,82.40000153,48.79999924,26.14999962,,,217
2017/9/11,83.25,49.18999863,26.26000023,,,219
2017/9/12,82.94999695,48.88999939,26.32999992,,,219
2017/9/13,82.90000153,48.75999832,26.5,,,217.5
2017/9/14,82.30000305,47.90000153,26.5,,,218.5
2017/9/15,82.34999847,48.45999908,26.5,,,218.5
2017/9/18,82.84999847,48.90000153,26.54999924,,,219
2017/9/19,83.19999695,48.59999847,26.79999924,,,221.5
2017/9/20,82.5,48.49000168,26.47999954,,,221
2017/9/21,82.05000305,48.00999832,26.34000015,,,221
2017/9/22,82.59999847,48.29999924,26.43000031,,,221.5
2017/9/25,81.55000305,48,26.20000076,,,217.5
2017/9/26,80.80000305,47.40000153,25.79999924,,,217.5
2017/9/27,80.59999847,47.41999817,25.70000076,,,217.5
2017/9/28,80.75,47.41999817,25.79999924,,,215
2017/9/29,80.44999695,47.08000183,25.79999924,,,216
2017/10/2,81.25,47.70000076,26.04999924,,,219.5
2017/10/3,81.55000305,47.77999878,26.17000008,,,219
2017/10/5,81.5,47.91999817,26.23999977,,,222
2017/10/6,82.09999847,48.02999878,26.5,,,225
2017/10/11,82.44999695,48.75999832,26.45000076,,,226.5
2017/10/12,83.55000305,49.25,26.40999985,,,235
2017/10/13,83.94999695,49.22999954,26.35000038,,,237.5
2017/10/16,84.05000305,49.61999893,26.28000069,,,237.5
2017/10/17,84.55000305,49.68999863,26.37999916,,,238
2017/10/18,84.80000305,49.5,26.32999992,,,239.5
2017/10/19,84.69999695,49.79999924,26.35000038,,,239.5
2017/10/20,84.40000153,49.72999954,26.35000038,,,238
2017/10/23,84.69999695,49.88999939,26.34000015,,,239
2017/10/24,84.5,49.41999817,26.5,,,240
2017/10/25,84.30000305,49.38000107,26.63999939,,,238.5
2017/10/26,84.15000153,49.66999817,26.63999939,,,237
2017/10/27,84.30000305,49.45000076,26.60000038,,,237.5
2017/10/30,85.09999847,50.15000153,25.65999985,,,242
2017/10/31,85,50.04999924,25.46999931,,,243.5
2017/11/1,85.34999847,50,25.60000038,,,243.5
2017/11/2,84.94999695,50,25.60000038,,,242
2017/11/3,84.94999695,49.93999863,25.70000076,,,240.5
2017/11/6,85.19999695,50,25.79999924,,,243.5
2017/11/7,85,49.90000153,25.60000038,,,242
2017/11/8,85.19999695,49.97000122,25.60000038,,,243
2017/11/9,84.94999695,49.97000122,25.64999962,,,240.5
2017/11/10,84.30000305,49.65999985,25.40999985,,,240
2017/11/13,84.25,49.40000153,25.29000092,,,240
2017/11/14,84.30000305,49.40000153,25,,,241
2017/11/15,83.80000305,49.20000076,25.13999939,,,239
2017/11/16,83.30000305,49.02000046,25,,,238
2017/11/17,84.30000305,49.63000107,25.11000061,,,240.5
2017/11/20,84.40000153,49.40000153,25.12999916,,,241
2017/11/21,83.90000153,49.31000137,25.10000038,,,240
2017/11/22,85.15000153,50.04999924,25.20999908,,,244.5
2017/11/23,85.15000153,50,25.19000053,,,242
2017/11/24,85.25,50,25.20000076,,,242
2017/11/27,85.15000153,50,25.26000023,,,240
2017/11/28,83.94999695,49.40999985,25.19000053,,,234.5
2017/11/29,83.65000153,49.40999985,25.11000061,,,235
2017/11/30,83,48.70999908,25.14999962,,,226.5
2017/12/1,82.15000153,47.29999924,24.98999977,,,228.5
2017/12/4,82.65000153,46.79999924,24.98999977,,,232.5
2017/12/5,82.55000305,46.88000107,24.98999977,,,231
2017/12/6,82.09999847,46.29999924,24.89999962,,,228
2017/12/7,81.19999695,45.81999969,24.61000061,,,226.5
2017/12/8,81.5,45.36999893,24.47999954,,,231
2017/12/11,81.19999695,45.72999954,24.73999977,,,228.5
2017/12/12,81.40000153,46,24.95000076,,,229.5
2017/12/13,81.09999847,45.90000153,24.89999962,,,227.5
2017/12/14,81.55000305,46.25,24.85000038,,,228
2017/12/15,81.65000153,46.02000046,24.93000031,,,228.5
2017/12/18,81.19999695,46.08000183,24.89999962,,,227
2017/12/19,81.19999695,46,24.95000076,,,226.5
2017/12/20,80.80000305,45.68000031,24.87999916,,,225
2017/12/21,81.09999847,46,24.89999962,,,226.5
2017/12/22,80.80000305,45.97999954,24.89999962,,,225
2017/12/25,81.30000305,45.99000168,24.89999962,,,228
2017/12/26,81.44999695,46,24.94000053,,,229
2017/12/27,80.59999847,45.68999863,24.88999939,,,225
2017/12/28,81.25,45.68999863,24.89999962,,,226.5
2017/12/29,81.75,46.65999985,24.90999985,,,227.5
2018/1/2,82.15000153,46.70000076,25,,,231.5
2018/1/3,82.94999695,46.79999924,25.14999962,,,236
2018/1/4,83.5,47.22999954,25.30999947,,,240
2018/1/5,83.5,47.06999969,25.40999985,,,240
2018/1/8,83.80000305,47.65000153,25.45000076,,,242
2018/1/9,84.09999847,47.65000153,25.54999924,,,242
2018/1/10,84.09999847,47.54999924,25.5,,,241.5
2018/1/11,83.65000153,46.90000153,25.34000015,,,235
2018/1/12,83.55000305,47.56999969,25.40999985,,,234.5
2018/1/15,84.55000305,47.90999985,25.56999969,,,240
2018/1/16,84.65000153,47.83000183,25.64999962,,,240
2018/1/17,84.65000153,47.90000153,25.79999924,,,240.5
2018/1/18,85.5,48.25,25.92000008,,,245
2018/1/19,86.34999847,48.59000015,26.02000046,,,253.5
2018/1/22,87.15000153,49.75,26,,,257.5
2018/1/23,88.05000305,49.79999924,26.25,,,262.5
2018/1/24,88,49.84999847,26.17000008,,,263
2018/1/25,87.25,49.11000061,26.31999969,,,258
2018/1/26,87.44999695,49.34999847,26.45000076,,,256.5
2018/1/29,85.5,49.45999908,26.56999969,,,259
2018/1/30,85.19999695,49,26.76000023,,,256
2018/1/31,84.40000153,48.75,26.29999924,,,253
2018/2/1,84.75,49.08000183,26.45000076,,,257.5
2018/2/2,84.84999847,48.88000107,26.38999939,,,259
2018/2/5,83.19999695,48.40000153,26.10000038,,,251
2018/2/6,80.84999847,46.72000122,25.60000038,,,242.5
2018/2/7,81.34999847,46.45999908,25.15999985,,,245
2018/2/8,80.65000153,46.90000153,25.43000031,,,239.5
2018/2/9,78.59999847,46.5,24.86000061,,,230
2018/2/12,79.55000305,46.5,25.5,,,235.5
2018/2/21,81.40000153,47.74000168,25.5,,,244.5
2018/2/22,81.5,47.75999832,25.68000031,,,244
2018/2/23,81.40000153,47.95999908,25.71999931,,,241
2018/2/26,82.55000305,47.93000031,25.90999985,,,247
2018/2/27,83.09999847,48.43999863,26.01000023,,,250.5
2018/3/1,81.55000305,47.72000122,25.79999924,,,244
2018/3/2,80.84999847,47.59999847,25.85000038,,,240
2018/3/5,81.09999847,47.56999969,25.78000069,,,242.5
2018/3/6,81.65000153,47.74000168,25.70999908,,,245.5
2018/3/7,81.75,47.66999817,25.75,,,248
2018/3/8,82.15000153,47.47000122,25.70000076,,,249.5
2018/3/9,82.90000153,47.47000122,26.04999924,,,250
2018/3/12,83.59999847,48.54999924,26.04999924,,,252
2018/3/13,84.34999847,48.88999939,26.10000038,,,255.5
2018/3/14,84.34999847,49.09999847,26.07999992,,,256.5
2018/3/15,84,49.13000107,26,,,258
2018/3/16,84,48.58000183,26.14999962,,,253
2018/3/19,83.65000153,48.84999847,26.15999985,,,252.5
2018/3/20,83.19999695,48.61999893,26.18000031,,,253
2018/3/21,83.80000305,48.97000122,26.12999916,,,255
2018/3/22,84,48.65999985,26.17000008,,,254.5
2018/3/23,81.84999847,47.77999878,25.85000038,,,245
2018/3/26,81.84999847,47.63000107,25.73999977,,,241.5
2018/3/27,83,48.11999893,26.05999947,,,248
2018/3/28,82.90000153,47.88000107,26.04999924,,,247.5
2018/3/29,82.25,47.88000107,25.92000008,,,243
2018/3/30,82.65000153,48.13999939,25.98999977,,,247.5
2018/4/2,82.84999847,48.04999924,25.98999977,,,248.5
2018/4/3,81.5,47.79999924,26,,,243
2018/4/9,82.15000153,47.79999924,25.95000076,,,248
2018/4/10,82.09999847,48.04000092,25.95000076,,,244.5
2018/4/11,82.90000153,48.22000122,26.01000023,,,246.5
2018/4/12,83.05000305,48.22000122,26.10000038,,,248.5
2018/4/13,82.69999695,48.29000092,26.10000038,,,246
2018/4/16,82.65000153,48.22000122,26.04000092,,,243
2018/4/17,82.40000153,47.90000153,25.95999908,,,243
2018/4/18,81.59999847,47.52000046,25.77000046,,,239.5
2018/4/19,81.90000153,47.59000015,25.70000076,,,242
2018/4/20,81,47.16999817,25.79999924,,,228
2018/4/23,80.25,46.86000061,25.81999969,,,226.5
2018/4/24,79.90000153,46.70000076,25.80999947,,,225
2018/4/25,79.25,46.22000122,25.45000076,,,225.5
2018/4/26,79.69999695,46.36000061,25.39999962,,,225
2018/4/27,79.59999847,46.15000153,25.25,,,225
2018/4/30,79.65000153,46.88000107,25.18000031,,,224.5
2018/5/2,80.05000305,46.5,25.39999962,,,227
2018/5/3,79.05000305,45.97999954,25.29999924,,,221
2018/5/4,78.55000305,45.90000153,25.26000023,,,221
2018/5/7,79.5,46.36999893,25.35000038,,,225
2018/5/8,79.40000153,45,25.29999924,,,224
2018/5/9,80,46.81999969,25.37999916,,,228.5
2018/5/10,80.69999695,47,25.5,,,231
2018/5/11,81.09999847,47.27000046,25.5,,,232
2018/5/14,82,47.93000031,25.61000061,,,234.5
2018/5/15,82.34999847,48.20000076,25.85000038,,,233.5
2018/5/16,81.44999695,47.81000137,25.81999969,,,229.5
2018/5/17,81.94999695,47.72999954,25.93000031,,,231
2018/5/18,81.19999695,47.40000153,26.06999969,,,225.5
2018/5/21,81.19999695,47.63000107,26.20999908,,,225
2018/5/22,81.80000305,47.99000168,26.35000038,,,230
2018/5/23,81.90000153,48.06999969,26.39999962,,,231.5
2018/5/24,81.34999847,47.75999832,26.39999962,,,229.5
2018/5/25,81.55000305,47.75999832,26.40999985,,,228.5
2018/5/28,82.05000305,48.22999954,26.31999969,,,229.5
2018/5/29,82.19999695,48.06000137,26.38999939,,,226.5
2018/5/30,81.40000153,47.15999985,26.29999924,,,224
2018/5/31,80.80000305,47.34000015,26.03000069,,,221.5
2018/6/1,80.80000305,47.15000153,26.19000053,,,224.5
2018/6/4,81.80000305,47.63999939,26.39999962,,,227.5
2018/6/5,82.69999695,48.09000015,26.62000084,,,230
2018/6/6,82.65000153,48.15000153,26.64999962,,,229
2018/6/7,83.5,48.72999954,26.80999947,,,231
2018/6/8,83.30000305,48.47000122,26.78000069,,,229
2018/6/11,82.80000305,48.45000076,26.65999985,,,226.5
2018/6/12,82.25,48.45000076,26.69000053,,,225
2018/6/13,82.44999695,48.56000137,26.60000038,,,229
2018/6/14,82.5,48.38000107,26.55999947,,,230
2018/6/15,81.59999847,47.93000031,26.39999962,,,225
2018/6/19,81.09999847,47.75,26.29999924,,,225.5
2018/6/20,80.65000153,47.56999969,26.20000076,,,224.5
2018/6/21,81.5,47.81999969,26.07999992,,,227.5
2018/6/22,80.80000305,47.59999847,26.07999992,,,224.5
2018/6/25,80.84999847,47.77999878,26.04999924,,,220
2018/6/26,80.69999695,47.70000076,25.79000092,,,215.5
2018/6/27,80.75,47.40000153,25.70000076,,,216
2018/6/28,80.05000305,47,25.62000084,,,211
2018/6/29,80.30000305,47.29000092,25.5,,,212
2018/7/2,81.5,47.74000168,25.75,,,218.5
2018/7/3,81.30000305,47.74000168,25.70000076,,,215.5
2018/7/4,81.15000153,47.41999817,25.5,,,217
2018/7/5,81.44999695,47.38999939,25.59000015,,,214
2018/7/6,81.09999847,49.79000092,25.46999931,,,217.5
2018/7/9,81.75,47.50999832,25.42000008,,,219.5
2018/7/10,82.65000153,47.97999954,25.65999985,,,223
2018/7/11,81.69999695,47.72000122,25.59000015,,,220
2018/7/12,81.59999847,47.68999863,25.51000023,,,218
2018/7/13,83,48.11999893,25.68000031,,,222.5
2018/7/16,83.30000305,48.31000137,25.79999924,,,224.5
2018/7/17,82.84999847,48.29999924,25.93000031,,,222.5
2018/7/18,83.15000153,48,26.01000023,,,223
2018/7/19,83.09999847,48.08000183,26.20999908,,,225.5
2018/7/20,84,48.81999969,26.14999962,,,235
2018/7/23,84.30000305,48.79000092,26.13999939,,,239
2018/7/24,84.44999695,48.97000122,26.25,,,240
2018/7/25,84.05000305,49.06999969,26.42000008,,,239
2018/7/26,84.75,49,26.5,,,241
2018/7/27,85.09999847,49.04999924,26.57999992,,,242
2018/7/30,85.65000153,49.11000061,26.79999924,,,244.5
2018/7/31,85.34999847,48.99000168,27,,,243.5
2018/8/1,85.80000305,49.22999954,27.20000076,,,247
2018/8/2,86.09999847,49.33000183,27.28000069,,,249
2018/8/3,85.40000153,48.70000076,27.02000046,,,246
2018/8/6,85.55000305,49.02000046,27.25,,,245
2018/8/7,85.69999695,49.5,27.44000053,,,245
2018/8/8,85.80000305,49.52000046,27.5,,,245
2018/8/9,86.09999847,49.47000122,27.60000038,,,247
2018/8/10,85.69999695,49.33000183,27.5,,,246.5
2018/8/13,85.05000305,49.06000137,27.48999977,,,241.5
2018/8/14,84.40000153,48.56000137,27.26000023,,,245
2018/8/15,84.5,48.61000061,27.37999916,,,244.5
2018/8/16,83.25,48.02000046,26.98999977,,,238
2018/8/17,83.94999695,48.54999924,27.29000092,,,239.5
2018/8/20,83.90000153,48.56999969,27.12999916,,,239.5
2018/8/21,83.90000153,48.77000046,27.19000053,,,239
2018/8/22,84.69999695,48.84999847,27.22999954,,,241.5
2018/8/23,84.80000305,48.90000153,27.39999962,,,243
2018/8/24,85,49.13999939,27.29999924,,,245.5
2018/8/27,85,49.22000122,27.20999908,,,246
2018/8/28,85.94999695,49.72000122,27.45000076,,,248.5
2018/8/29,86.44999695,50.15000153,27.59000015,,,253.5
2018/8/30,87.80000305,50.95000076,27.69000053,,,264.5
2018/8/31,87,50.34999847,27.60000038,,,257.5
2018/9/3,86.94999695,50.40000153,27.79999924,,,259
2018/9/4,86.80000305,50.09999847,27.64999962,,,258.5
2018/9/5,87,50.29999924,27.62999916,,,260
2018/9/6,86.90000153,50.15000153,27.53000069,,,268
2018/9/7,86.19999695,50,27.45000076,,,263
2018/9/10,86.59999847,50.04999924,27.19000053,,,266.5
2018/9/11,85.94999695,49.52000046,26.68000031,,,263
2018/9/12,85.84999847,49.59999847,26.78000069,,,261
2018/9/13,85.80000305,49.54999924,26.87999916,,,260
2018/9/14,85.75,49.88000107,27,,,257
2018/9/17,86.5,50.09999847,27.43000031,,,262.5
2018/9/18,85.59999847,49.88000107,27.45000076,,,256.5
2018/9/19,85.80000305,49.77000046,27.39999962,,,258
2018/9/20,86.44999695,50,27.39999962,,,261.5
2018/9/21,86.25,49.99000168,27.39999962,,,261.5
2018/9/25,86.65000153,50.5,27.40999985,,,261.5
2018/9/26,86.90000153,50.65000153,27.5,,,263
2018/9/27,86.59999847,50.79999924,27.36000061,,,264
2018/9/28,87.34999847,50.84999847,27.30999947,,,266
2018/10/1,86.90000153,50.70000076,27.28000069,,,262
2018/10/2,87.25,50.79999924,27.31999969,,,262
2018/10/3,86.05000305,50.40000153,27.20000076,,,257.5
2018/10/4,85.69999695,50.25,26.87999916,,,257
2018/10/5,84.5,49.47000122,26.69000053,,,250
2018/10/8,82.94999695,48.81999969,26.90999985,,,245.5
2018/10/9,83.05000305,48.56000137,26.67000008,,,243.5
2018/10/11,80.15000153,46.41999817,25.71999931,,,233.5
2018/10/12,77.69999695,45.38000107,24.87000084,,,231
2018/10/15,79.5,46.16999817,25.26000023,,,234
2018/10/16,79,45.70000076,25.27000046,,,229.5
2018/10/17,80.44999695,46.58000183,25.75,,,241.5
2018/10/18,79.5,46.31000137,25.54999924,,,238
2018/10/19,78.19999695,45.59999847,25.37999916,,,231
2018/10/22,78.34999847,45.75999832,25.57999992,,,232.5
2018/10/23,78.09999847,45.81999969,24.87999916,,,232
2018/10/24,77.80000305,45.40000153,24.14999962,,,230
2018/10/25,75.5,44.15999985,23.67000008,,,220.5
2018/10/26,76.25,44.38999939,23.78000069,,,223
2018/10/29,75.84999847,44.22999954,23.5,,,223
2018/10/30,75.80000305,44.22999954,23.35000038,,,221
2018/10/31,76.59999847,44.45000076,23.60000038,,,228
2018/11/1,77.84999847,45.29999924,23.86000061,,,236
2018/11/2,78.40000153,45.65000153,24.15999985,,,236.5
2018/11/5,78.09999847,45.52999878,24.15999985,,,233
2018/11/6,78.44999695,45.52999878,24.29000092,,,234
2018/11/7,78.19999695,45.5,24.14999962,,,233
2018/11/8,79.15000153,45.90999985,24.48999977,,,237.5
2018/11/9,78.5,45.84999847,24.37000084,,,234.5
2018/11/12,77.75,45.02999878,24.20999908,,,230
2018/11/13,76.15000153,45.25,23.72999954,,,224.5
2018/11/14,77.25,44.88999939,24.12000084,,,230
2018/11/15,77.5,44.74000168,24.15999985,,,229.5
2018/11/16,77.94999695,45,24.30999947,,,229
2018/11/19,77.05000305,44.77999878,24.31999969,,,225
2018/11/20,76.40000153,44.36999893,24.38999939,,,219
2018/11/21,75.30000305,43.79000092,24.05999947,,,214.5
2018/11/22,76.09999847,44.41999817,24.13999939,,,221.5
2018/11/23,75.69999695,44.41999817,24.02000046,,,220.5
2018/11/26,75.90000153,43.95999908,24.04999924,,,219
2018/11/27,75.94999695,44.09999847,24.14999962,,,220
2018/11/28,76.15000153,44.08000183,24.13999939,,,222.5
2018/11/29,77.69999695,43.11000061,24.38999939,,,231.5
2018/11/30,77.19999695,42.90000153,24.39999962,,,229.5
2018/12/3,77.84999847,43.43000031,24.64999962,,,231
2018/12/4,78.5,43.68999863,24.92000008,,,233
2018/12/5,77.09999847,42.74000168,24.62999916,,,226.5
2018/12/6,75.84999847,42.16999817,24.60000038,,,220
2018/12/7,75.59999847,41.90000153,24.20999908,,,222.5
2018/12/10,74.5,41.75999832,24.20000076,,,219.5
2018/12/11,74.5,41.45999908,24.14999962,,,220
2018/12/12,75.65000153,41.90999985,24.27000046,,,223.5
2018/12/13,76.19999695,42.13999939,24.37999916,,,227
2018/12/14,75.80000305,42.11999893,24.38999939,,,223
2018/12/17,75.34999847,42,24.30999947,,,221
2018/12/18,75.5,41.68000031,24.20000076,,,221
2018/12/19,75.5,41.72000122,24.10000038,,,222
2018/12/20,75,41.70000076,24.12999916,,,221
2018/12/21,74.94999695,41.41999817,24.12999916,,,219
2018/12/24,74.84999847,41.45999908,24.20000076,,,221.5
2018/12/25,74.15000153,40.81999969,24.01000023,,,215.5
2018/12/26,74,41,24.09000015,,,218.5
2018/12/27,74.80000305,41,24,,,222
2018/12/28,75.09999847,41.40000153,23.93000031,,,223.5
2019/1/2,75.84999847,42.13000107,24.02000046,,,226.5
2019/1/3,73.80000305,40.79999924,23.87999916,,,214
2019/1/4,72.80000305,40.31000137,23.53000069,,,211.5
2019/1/7,73.55000305,40.5,23.67000008,,,212
2019/1/8,74.15000153,40.97999954,23.78000069,,,212
2019/1/9,73.94999695,41.38000107,23.80999947,,,212
2019/1/10,74.80000305,41.61999893,24.04999924,,,216
2019/1/11,75.30000305,41.90000153,24.06999969,,,219
2019/1/14,75.44999695,41.90000153,24.04999924,,,218.5
2019/1/15,75.05000305,41.59000015,24.04000092,,,216.5
2019/1/16,75.65000153,42,24.19000053,,,218.5
2019/1/17,75.59999847,42.11000061,24.29000092,,,218
2019/1/18,75.75,42.49000168,24.35000038,,,219
2019/1/21,76.34999847,42.90000153,24.45000076,,,220
2019/1/22,74.40000153,42.52000046,24.51000023,,,220
2019/1/23,74,42.43000031,24.43000031,,,221.5
2019/1/24,73.94999695,42.40000153,24.46999931,,,222.5
2019/1/25,74.59999847,42.54999924,24.62000084,,,226.5
2019/1/28,75.15000153,42.88000107,24.89999962,,,229.5
2019/1/29,74.5,43.20000076,25,,,222.5
2019/1/30,74.5,42.56999969,24.95000076,,,220.5
2019/2/11,75.34999847,43.38000107,25.07999992,,,228
2019/2/12,75.34999847,43.09999847,25,,,230
2019/2/13,75.94999695,43.20000076,25.29999924,,,232
2019/2/14,75.5,43.15000153,25.42000008,,,229.5
2019/2/15,75.30000305,43.04999924,25.43000031,,,229
2019/2/18,75.5,43,25.54999924,,,229
2019/2/19,75.69999695,43.31000137,25.57999992,,,230
2019/2/20,75.90000153,43.31999969,25.54000092,,,231.5
2019/2/21,76.40000153,43.72000122,25.75,,,235.5
2019/2/22,76.94999695,43.84999847,25.84000015,,,235.5
2019/2/25,77.34999847,44.25,25.93000031,,,237.5
2019/2/26,77.65000153,44.25999832,26.19000053,,,239
2019/2/27,77.69999695,44.40000153,26.14999962,,,238.5
2019/3/4,77.55000305,44.29999924,25.95999908,,,239.5
2019/3/5,76.59999847,44,26.09000015,,,234
2019/3/6,76.84999847,43.97000122,26.04999924,,,235
2019/3/7,76.90000153,44.08000183,26.07999992,,,235
2019/3/8,76.19999695,43.77999878,25.90999985,,,231
2019/3/11,75.84999847,43.59999847,25.84000015,,,228
2019/3/12,76.84999847,43.84000015,26.02000046,,,233
2019/3/13,77.05000305,44.15999985,26.01000023,,,234
2019/3/14,77.30000305,44.34999847,25.98999977,,,239
2019/3/15,77.34999847,44.18000031,25.90999985,,,237
2019/3/18,77.75,44.59999847,26.01000023,,,239.5
2019/3/19,78.09999847,44.79000092,26.12999916,,,239
2019/3/20,78.34999847,44.88999939,26.21999931,,,242
2019/3/21,78.80000305,45.00999832,26.26000023,,,242.5
2019/3/22,79.5,45.61999893,26.43000031,,,248
2019/3/25,78.09999847,45.40000153,26.23999977,,,240.5
2019/3/26,78.5,44.93999863,26.26000023,,,243
2019/3/27,78.44999695,45.27999878,26.26000023,,,242
2019/3/28,78.30000305,45.11999893,26.28000069,,,240.5
2019/3/29,78.69999695,45.15999985,26.29999924,,,243
2019/4/1,80,46.00999832,26.5,,,251
2019/4/2,80.09999847,46.00999832,26.52000046,,,249.5
2019/4/3,80.40000153,45.93000031,26.62000084,,,249
2019/4/8,80.80000305,46.11000061,26.87000084,,,251
2019/4/9,80.94999695,46.43000031,26.95000076,,,253
2019/4/10,81.09999847,46.59999847,27,,,253
2019/4/11,81.34999847,46.59999847,27,,,253
2019/4/12,81.15000153,46.34999847,26.88999939,,,251.5
2019/4/15,81.65000153,46.61999893,26.88999939,,,255
2019/4/16,81.84999847,46.81999969,27.02000046,,,257
2019/4/17,82.30000305,47.16999817,27.27000046,,,260
2019/4/18,82.90000153,47.56999969,27.44000053,,,264
2019/4/19,83.25,47.70999908,27.25,,,269
2019/4/22,83,47.5,27.38999939,,,266.5
2019/4/23,82.69999695,47.43000031,27.40999985,,,266.5
2019/4/24,83.40000153,47.77000046,27.44000053,,,270
2019/4/25,83.09999847,47.54999924,27.55999947,,,268.5
2019/4/26,82.80000305,47.70000076,27.60000038,,,262
2019/4/29,82.59999847,47.54999924,27.52000046,,,260
2019/4/30,82.80000305,47.34000015,27.35000038,,,260
2019/5/2,82.94999695,47.33000183,27.35000038,,,261.5
2019/5/3,83.09999847,47.56999969,27.45000076,,,262
2019/5/6,82.59999847,47.79999924,27.46999931,,,260
2019/5/7,82.65000153,47.16999817,27.07999992,,,259.5
2019/5/8,82.40000153,47.31999969,27.07999992,,,260
2019/5/9,82.15000153,47.20999908,27.15999985,,,259.5
2019/5/10,81.55000305,46.65000153,26.73999977,,,257
2019/5/13,81.09999847,46.31999969,26.53000069,,,253
2019/5/14,79.59999847,45.79999924,25.79999924,,,247.5
2019/5/15,79.65000153,45.63000107,26.17000008,,,251
2019/5/16,79.5,45.43999863,26.15999985,,,248.5
2019/5/17,79.5,45.43000031,26.02000046,,,249
2019/5/20,78.5,44.81000137,25.84000015,,,242.5
2019/5/21,78,44.54999924,25.70000076,,,233.5
2019/5/22,78.19999695,44.70000076,25.86000061,,,236.5
2019/5/23,77.84999847,44.40000153,25.67000008,,,233.5
2019/5/24,77.05000305,43.93000031,25.45999908,,,230
2019/5/27,77.5,44.09000015,25.56999969,,,234
2019/5/28,77.25,44.04000092,25.46999931,,,232
2019/5/29,76.5,43.84999847,25.38999939,,,228
2019/5/30,76.75,43.70000076,25.39999962,,,230
2019/5/31,77.34999847,44.09999847,25.57999992,,,232
2019/6/3,78.19999695,44.63999939,25.87000084,,,235.5
2019/6/4,78.44999695,44.90000153,25.84000015,,,237.5
2019/6/5,78.84999847,44.97000122,25.95999908,,,238
2019/6/6,77.69999695,44.54999924,25.80999947,,,231.5
2019/6/10,78.65000153,44.97999954,25.89999962,,,237.5
2019/6/11,79.19999695,45.31999969,26.07999992,,,240
2019/6/12,79.40000153,45.43000031,26.04000092,,,244.5
2019/6/13,79.40000153,45.38999939,26.10000038,,,242.5
2019/6/14,79,45.04999924,26.01000023,,,238.5
2019/6/17,78.44999695,44.75999832,26,,,231.5
2019/6/18,78.80000305,44.90000153,26.03000069,,,234
2019/6/19,80,45.61000061,26.25,,,242.5
2019/6/20,80.75,46.02000046,26.48999977,,,242
2019/6/21,81.09999847,46.25,26.64999962,,,248
2019/6/24,80.80000305,46,26.52000046,,,241
2019/6/25,81.15000153,46.29999924,26.60000038,,,241
2019/6/26,80.59999847,45.90999985,26.46999931,,,235
2019/6/27,80.55000305,46.08000183,26.45999908,,,236
2019/6/28,81.44999695,46.5,26.61000061,,,241.5
2019/7/1,82.05000305,46.84000015,26.89999962,,,245.5
2019/7/2,82.65000153,47.16999817,26.95000076,,,249.5
2019/7/3,82.34999847,46.77000046,26.95999908,,,244
2019/7/4,81.80000305,46.56999969,26.79000092,,,244.5
2019/7/5,82.09999847,46.86000061,26.93000031,,,244.5
